TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,PreviousTransactionDate,Target
165.25,106.0,1.0,9939.94,2023-11-24 17:11:27,Debit,Sacramento,Online,Orang Dewasa,Doctor,2024-11-04 08:11:35,0
14.29000000000002,150.0,1.0,7016.99,2023-02-28 16:28:25,Debit,Los Angeles,ATM,Orang Dewasa,Engineer,2024-11-04 08:08:52,2
232.79,145.0,1.0,2661.3,2023-09-20 17:36:06,Credit,Indianapolis,Branch,Orang Tua,Retired,2024-11-04 08:11:40,2
1237.56,159.0,1.0,9410.17,2023-11-13 17:49:04,Credit,Austin,Branch,Sudah Lansia,Engineer,2024-11-04 08:11:45,1
293.97,153.0,1.0,7371.85,2023-11-13 17:34:15,Debit,Phoenix,Branch,Sudah Lansia,Retired,2024-11-04 08:08:57,2
136.32,113.0,1.0,264.8299999999999,2023-10-11 18:50:24,Debit,Miami,Online,Anak Muda,Student,2024-11-04 08:09:24,0
251.06,34.0,1.0,10001.66,2023-12-06 17:27:14,Debit,Colorado Springs,Online,Orang Dewasa,Doctor,2024-11-04 08:10:13,0
50.170000000000016,35.0,1.0,7752.14,2023-09-18 16:57:44,Credit,Sacramento,ATM,Sudah Lansia,Retired,2024-11-04 08:10:59,0
21.399999999999977,258.0,1.0,9594.11,2023-12-26 16:07:28,Debit,Fresno,Branch,Orang Dewasa,Engineer,2024-11-04 08:11:40,2
73.28,21.0,1.0,1329.4099999999999,2023-03-10 17:33:12,Debit,Boston,Branch,Anak Muda,Student,2024-11-04 08:10:57,0
70.23000000000002,260.0,1.0,11624.93,2023-09-13 16:18:07,Debit,Memphis,ATM,Orang Dewasa,Doctor,2024-11-04 08:07:16,2
689.29,100.0,1.0,168.84000000000015,2023-01-06 17:30:07,Debit,El Paso,ATM,Anak Muda,Student,2024-11-04 08:07:49,1
745.03,231.0,1.0,160.5699999999997,2023-08-03 17:42:02,Debit,Fort Worth,Online,Orang Dewasa,Student,2024-11-04 08:09:15,1
54.610000000000014,160.0,1.0,7135.64,2023-12-04 16:10:04,Debit,Milwaukee,ATM,Orang Tua,Engineer,2024-11-04 08:07:19,2
54.05000000000001,146.0,1.0,469.1400000000003,2023-04-25 16:53:22,Debit,Louisville,Branch,Orang Dewasa,Student,2024-11-04 08:11:34,2
107.47,144.0,1.0,7517.5,2023-04-12 17:39:29,Debit,Austin,Online,Sudah Lansia,Retired,2024-11-04 08:12:09,2
611.11,282.0,4.0,919.8400000000001,2023-10-18 18:32:31,Debit,Detroit,ATM,Anak Muda,Student,2024-11-04 08:11:12,2
219.63,44.0,1.0,8013.63,2023-11-10 16:06:27,Debit,Charlotte,ATM,Orang Tua,Doctor,2024-11-04 08:07:29,0
93.51999999999998,97.0,1.0,2791.2,2023-08-14 17:41:24,Debit,Philadelphia,Online,Orang Tua,Engineer,2024-11-04 08:08:04,0
275.92,107.0,1.0,1777.38,2023-09-18 18:47:52,Credit,Nashville,Branch,Sudah Lansia,Retired,2024-11-04 08:07:39,0
376.79,265.0,1.0,7749.14,2023-01-30 17:47:18,Debit,Milwaukee,Branch,Sudah Lansia,Retired,2024-11-04 08:08:44,2
8.980000000000018,56.0,1.0,4516.76,2023-08-21 16:07:13,Debit,Detroit,Online,Sudah Lansia,,2024-11-04 08:10:53,0
697.32,91.0,1.0,2016.02,2023-05-11 16:30:04,Debit,Atlanta,Online,Sudah Lansia,Retired,2024-11-04 08:11:18,1
17.44999999999999,88.0,1.0,1959.52,2023-09-13 16:41:19,,Omaha,ATM,Anak Muda,Student,2024-11-04 08:09:39,0
442.74,136.0,1.0,1790.27,2023-10-16 17:47:41,Debit,San Diego,Branch,Anak Muda,Student,2024-11-04 08:09:45,2
623.9,249.0,1.0,711.4700000000003,2023-08-08 17:44:21,Debit,San Jose,ATM,Orang Dewasa,Student,2024-11-04 08:10:15,2
445.41,235.0,3.0,12154.66,2023-11-20 16:27:31,Debit,Fresno,ATM,Orang Dewasa,Doctor,2024-11-04 08:08:08,2
63.40999999999997,36.0,1.0,1546.2200000000003,2023-11-24 17:29:06,Debit,Fort Worth,ATM,Orang Dewasa,Student,2024-11-04 08:07:15,0
346.85,88.0,1.0,7208.15,2023-11-03 18:33:50,Debit,Kansas City,ATM,Orang Tua,Doctor,2024-11-04 08:10:25,0
71.94999999999999,53.0,1.0,9267.32,2023-02-13 16:39:52,Credit,,Online,Orang Tua,Engineer,2024-11-04 08:06:23,0
7.5,36.0,1.0,6485.78,2023-02-17 16:08:54,Debit,Dallas,Online,Sudah Lansia,Retired,2024-11-04 08:11:28,0
206.46,279.0,1.0,3984.38,2023-11-27 18:26:02,Debit,Virginia Beach,ATM,Sudah Lansia,Retired,2024-11-04 08:06:44,2
423.11,47.0,1.0,412.77999999999975,2023-07-25 18:41:02,Debit,Columbus,ATM,Sudah Lansia,Engineer,2024-11-04 08:10:58,0
35.84000000000003,172.0,1.0,4795.65,2023-03-28 17:23:54,Credit,Colorado Springs,Online,Orang Tua,Retired,2024-11-04 08:10:57,2
88.6,105.0,1.0,246.5699999999997,2023-02-14 17:01:44,Credit,Raleigh,Branch,Orang Dewasa,Student,2024-11-04 08:08:47,0
1431.3000000000002,168.0,1.0,1058.13,2023-09-04 18:46:40,Debit,Oklahoma City,ATM,Anak Muda,Student,2024-11-04 08:11:20,1
22.45999999999998,78.0,1.0,6631.5,2023-05-17 16:03:51,Debit,New York,Online,Orang Tua,Retired,2024-11-04 08:07:46,0
334.89,260.0,1.0,1661.6800000000003,2023-07-20 18:23:13,Debit,Fort Worth,Online,Anak Muda,Student,2024-11-04 08:08:44,2
319.27,59.0,1.0,5504.01,2023-07-20 16:58:05,Credit,Omaha,Online,Orang Tua,Retired,2024-11-04 08:06:35,0
144.3,88.0,1.0,312.1899999999996,2023-12-08 17:24:44,Debit,Oklahoma City,ATM,Anak Muda,Student,2024-11-04 08:10:39,0
348.7,149.0,1.0,2445.58,2023-05-02 17:13:45,Credit,Fresno,Branch,Sudah Lansia,Retired,2024-11-04 08:06:58,2
366.21,181.0,1.0,10862.99,2023-01-12 17:57:06,Debit,Oklahoma City,ATM,Sudah Lansia,Doctor,2024-11-04 08:11:36,2
99.11000000000001,12.0,1.0,5414.87,2023-05-01 16:58:41,Debit,Philadelphia,Online,Orang Tua,Retired,2024-11-04 08:09:35,0
539.35,127.0,1.0,3919.44,2023-05-22 17:34:50,Debit,Milwaukee,ATM,Orang Tua,Retired,2024-11-04 08:11:49,1
188.99,92.0,1.0,7315.34,2023-06-08 16:43:06,Debit,Oklahoma City,Branch,Orang Tua,Engineer,2024-11-04 08:07:32,0
1416.69,58.0,1.0,3740.73,2023-01-16 17:00:11,Debit,Nashville,ATM,Orang Tua,Engineer,2024-11-04 08:11:35,1
710.14,227.0,1.0,465.6300000000001,2023-03-08 16:20:43,Debit,El Paso,ATM,Orang Dewasa,Student,2024-11-04 08:12:20,1
308.68,170.0,1.0,9992.36,2023-02-27 17:14:10,Debit,Milwaukee,Online,Orang Tua,Doctor,2024-11-04 08:10:16,2
166.68,139.0,1.0,5141.19,2023-03-27 18:47:56,Debit,Mesa,ATM,Orang Tua,Retired,2024-11-04 08:12:19,2
505.19,128.0,5.0,5326.68,2023-03-14 16:25:04,Debit,Kansas City,ATM,Orang Dewasa,Doctor,2024-11-04 08:10:19,1
66.57999999999998,79.0,1.0,1636.3199999999997,2023-12-04 17:06:43,Debit,Raleigh,Branch,Anak Muda,Student,2024-11-04 08:08:48,0
223.43,178.0,1.0,7932.41,2023-02-08 17:59:42,Debit,Dallas,Branch,Sudah Lansia,Retired,2024-11-04 08:09:38,2
659.95,114.0,1.0,3927.69,2023-09-20 16:59:45,Debit,Detroit,Online,Sudah Lansia,Engineer,2024-11-04 08:06:26,1
634.86,45.0,1.0,588.5,2023-08-10 16:28:55,Debit,Chicago,ATM,Orang Dewasa,Student,2024-11-04 08:08:00,1
286.5,60.0,1.0,8517.95,2023-10-23 16:58:04,Credit,Boston,Branch,Orang Dewasa,Engineer,2024-11-04 08:09:17,0
322.96,168.0,1.0,2401.59,2023-11-27 16:21:20,Credit,Philadelphia,Branch,Sudah Lansia,Retired,2024-11-04 08:11:24,2
654.48,114.0,1.0,6776.41,2023-08-07 16:37:06,Debit,Columbus,Branch,Anak Muda,Student,2024-11-04 08:10:17,1
157.97,140.0,1.0,5529.92,2023-06-21 16:00:51,Debit,Philadelphia,Branch,Orang Tua,Doctor,2024-11-04 08:10:06,2
120.9,52.0,1.0,9009.42,2023-07-12 16:17:27,,Tucson,Branch,Orang Tua,Doctor,2024-11-04 08:08:19,0
254.77,57.0,1.0,5994.87,2023-01-18 16:47:29,Debit,Denver,Branch,Orang Tua,Engineer,2024-11-04 08:07:07,0
795.96,119.0,1.0,5468.58,2023-09-28 17:53:43,Debit,Raleigh,Online,Sudah Lansia,Retired,2024-11-04 08:08:26,1
149.25,142.0,1.0,5677.52,2023-04-10 16:38:45,Debit,Omaha,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:41,2
3.419999999999959,158.0,1.0,14180.21,2023-09-25 16:14:35,Credit,San Antonio,,Orang Tua,Doctor,2024-11-04 08:08:48,2
68.19,189.0,1.0,9895.1,2023-03-14 16:07:32,Credit,Fresno,Online,Orang Tua,Doctor,2024-11-04 08:07:50,2
493.42,111.0,1.0,2232.84,2023-06-14 17:21:32,,Baltimore,Branch,Orang Dewasa,Engineer,2024-11-04 08:10:01,1
37.56999999999999,42.0,1.0,7739.54,2023-04-26 18:35:50,Debit,El Paso,ATM,Orang Tua,Retired,2024-11-04 08:09:21,0
127.0,68.0,5.0,431.15999999999985,2023-09-15 17:09:41,Credit,Nashville,Branch,Anak Muda,Student,2024-11-04 08:10:12,0
96.88999999999999,53.0,1.0,6044.93,2023-03-16 16:02:01,Debit,,ATM,Orang Tua,,2024-11-04 08:11:06,0
448.33,161.0,1.0,922.1900000000005,2023-05-01 16:11:56,Debit,Atlanta,ATM,Orang Dewasa,Student,2024-11-04 08:09:44,2
1116.48,55.0,1.0,447.52999999999975,2023-09-18 17:44:50,Debit,San Diego,ATM,Orang Tua,Engineer,2024-11-04 08:11:35,1
8.649999999999977,273.0,1.0,10778.35,2023-06-05 17:08:37,Debit,Las Vegas,Online,Orang Tua,Doctor,2024-11-04 08:09:03,2
539.81,177.0,1.0,2051.25,2023-02-21 16:14:16,Debit,San Francisco,Online,Orang Tua,Engineer,2024-11-04 08:09:05,2
363.53,142.0,1.0,1038.9099999999994,2023-01-18 17:03:54,Debit,Kansas City,ATM,Sudah Lansia,Retired,2024-11-04 08:10:57,2
64.9,72.0,1.0,6854.61,2023-02-14 16:23:39,Credit,Detroit,Branch,Orang Tua,Retired,2024-11-04 08:10:18,0
358.18,157.0,1.0,619.8599999999997,2023-04-10 16:44:52,Debit,Boston,ATM,Anak Muda,Student,2024-11-04 08:07:58,2
167.2,84.0,1.0,11320.83,2023-01-18 17:53:37,Debit,San Antonio,Branch,Orang Dewasa,Doctor,2024-11-04 08:06:52,0
121.91,133.0,1.0,14510.8,2023-06-26 18:39:52,Debit,Chicago,Branch,Sudah Lansia,Doctor,2024-11-04 08:08:59,2
137.57,70.0,1.0,5103.67,2023-12-11 17:26:22,Debit,Louisville,Online,Orang Tua,Engineer,2024-11-04 08:11:22,0
534.62,45.0,1.0,13793.53,2023-12-05 17:51:28,Debit,Oklahoma City,Online,Orang Tua,Doctor,2024-11-04 08:06:35,0
463.92,199.0,1.0,2403.39,2023-03-13 16:41:12,Debit,Mesa,Online,Orang Tua,Engineer,2024-11-04 08:09:14,2
320.14,96.0,1.0,3075.97,2023-01-31 16:58:42,Debit,Milwaukee,Online,Sudah Lansia,Retired,2024-11-04 08:07:40,0
214.93,52.0,1.0,7835.4,2023-05-15 17:02:15,Debit,Albuquerque,Online,Orang Dewasa,Student,2024-11-04 08:08:51,0
660.02,84.0,1.0,414.4300000000003,2023-10-12 16:57:36,Debit,Nashville,Branch,Anak Muda,Student,2024-11-04 08:08:35,1
345.81,135.0,1.0,6116.8,2023-06-26 16:10:57,Debit,Raleigh,Branch,Orang Tua,Engineer,2024-11-04 08:12:14,2
143.54,80.0,1.0,6067.62,2023-10-16 16:06:05,Debit,Philadelphia,ATM,Sudah Lansia,Retired,2024-11-04 08:08:22,0
42.55000000000004,29.000000000000014,1.0,7341.43,2023-03-31 18:57:11,Debit,Seattle,Branch,Orang Tua,Engineer,2024-11-04 08:10:32,0
1063.25,128.0,1.0,1240.71,2023-01-17 16:48:10,Credit,Omaha,Online,Anak Muda,Student,2024-11-04 08:07:39,1
541.79,125.0,1.0,1454.08,2023-08-11 16:43:45,Debit,Mesa,ATM,Anak Muda,Student,2024-11-04 08:11:29,1
40.56999999999999,63.0,1.0,1476.9099999999999,2023-02-13 17:02:27,Debit,Columbus,Branch,Orang Dewasa,Student,2024-11-04 08:06:37,0
120.24000000000001,131.0,2.0,1943.13,2023-08-28 16:52:22,Debit,Milwaukee,Branch,Anak Muda,Student,2024-11-04 08:08:20,2
498.67,244.0,1.0,1719.9700000000003,2023-12-05 16:19:23,Debit,Miami,Online,Orang Dewasa,Student,2024-11-04 08:08:24,2
227.22,220.0,1.0,832.8199999999997,2023-03-27 18:52:04,Debit,El Paso,ATM,Orang Tua,Doctor,2024-11-04 08:11:56,2
1182.86,34.0,1.0,7696.16,2023-12-11 16:06:51,Debit,Tucson,Online,Orang Dewasa,Engineer,2024-11-04 08:08:58,1
56.94,74.0,1.0,7004.63,2023-12-11 16:52:47,Credit,Charlotte,Online,Sudah Lansia,,2024-11-04 08:07:42,0
629.82,159.0,1.0,6385.69,2023-07-17 16:22:23,Debit,Colorado Springs,,Sudah Lansia,Retired,2024-11-04 08:11:59,1
59.44,176.0,1.0,5472.03,2023-06-13 17:52:56,Debit,Chicago,Online,Orang Dewasa,Engineer,2024-11-04 08:06:34,2
186.69,54.0,1.0,8602.22,2023-12-29 16:38:21,Debit,New York,Branch,Orang Dewasa,Engineer,2024-11-04 08:08:12,0
230.46,179.0,1.0,162.52999999999975,2023-04-25 17:33:27,Debit,Mesa,Online,Anak Muda,Student,2024-11-04 08:08:50,2
65.08999999999997,159.0,1.0,9370.9,2023-02-28 17:58:02,Credit,Seattle,Online,Orang Tua,Engineer,2024-11-04 08:09:41,2
457.09,63.0,1.0,8570.82,2023-05-25 16:52:57,Credit,Nashville,Online,Orang Tua,Engineer,2024-11-04 08:08:45,0
552.02,100.0,1.0,522.0799999999999,2023-11-30 16:51:46,Credit,Chicago,ATM,Orang Tua,Engineer,2024-11-04 08:09:25,1
377.12,61.00000000000001,1.0,836.6700000000001,2023-08-14 17:12:27,Debit,Houston,ATM,Orang Dewasa,Engineer,2024-11-04 08:11:40,0
204.56,179.0,1.0,364.72000000000025,2023-09-11 17:51:17,Credit,San Diego,Branch,Anak Muda,Student,2024-11-04 08:10:26,2
420.28,144.0,1.0,8557.32,2023-05-17 17:28:25,Debit,Washington,Branch,Orang Dewasa,Doctor,2024-11-04 08:09:01,2
97.09,202.0,4.0,1579.5699999999997,2023-04-10 18:26:56,Debit,Fort Worth,ATM,Anak Muda,Student,2024-11-04 08:06:33,2
124.59,171.0,1.0,129.28999999999996,2023-05-05 17:32:18,Debit,Charlotte,Branch,Orang Dewasa,Student,2024-11-04 08:09:21,2
73.87999999999997,34.0,1.0,6474.41,2023-01-02 16:27:18,Debit,Charlotte,Online,Orang Dewasa,Doctor,2024-11-04 08:09:09,0
106.16,277.0,4.0,7487.79,2023-04-14 17:21:48,Debit,Phoenix,ATM,Orang Tua,Doctor,2024-11-04 08:08:51,2
245.93,172.0,1.0,7986.63,2023-06-06 18:53:35,Debit,Fresno,Branch,Orang Tua,Engineer,2024-11-04 08:11:58,2
622.41,125.0,1.0,7322.01,2023-12-11 16:57:41,Debit,Indianapolis,ATM,Sudah Lansia,Doctor,2024-11-04 08:07:48,1
43.72999999999999,145.0,1.0,9929.43,2023-04-03 16:43:29,Debit,Omaha,ATM,Orang Dewasa,Doctor,2024-11-04 08:10:33,2
1282.86,68.0,1.0,1830.98,2023-05-15 16:52:40,Debit,Austin,Branch,Anak Muda,Student,2024-11-04 08:07:32,1
2.0299999999999727,27.999999999999986,1.0,3012.31,2024-01-01 16:07:05,Credit,Detroit,ATM,Orang Dewasa,Engineer,2024-11-04 08:08:50,0
770.65,137.0,1.0,7198.8,2023-07-05 17:49:26,Debit,Jacksonville,Online,Orang Dewasa,Doctor,2024-11-04 08:09:01,1
260.31,113.0,1.0,10980.38,2023-02-28 16:46:55,Debit,Austin,Branch,Sudah Lansia,Doctor,2024-11-04 08:12:03,0
356.1,187.0,1.0,868.3500000000004,2023-10-25 16:13:39,Credit,Fort Worth,Branch,Orang Dewasa,Student,2024-11-04 08:11:02,2
119.88999999999999,60.0,1.0,6697.77,2023-12-19 17:11:31,Debit,Tucson,ATM,Sudah Lansia,Doctor,2024-11-04 08:09:02,0
106.38999999999999,281.0,1.0,9410.99,2023-02-13 18:42:09,Debit,Virginia Beach,Online,Orang Dewasa,Doctor,2024-11-04 08:10:32,2
12.04000000000002,58.0,1.0,6213.32,2023-11-15 16:08:52,Debit,Fort Worth,Online,Orang Dewasa,Engineer,2024-11-04 08:08:25,0
365.7,115.0,2.0,368.77999999999975,2023-01-27 16:35:40,Debit,Houston,Branch,Anak Muda,Student,2024-11-04 08:10:17,0
29.379999999999995,63.0,1.0,1663.31,2023-02-15 16:30:09,Credit,Baltimore,Branch,Orang Dewasa,Student,2024-11-04 08:11:08,0
319.85,148.0,1.0,711.6599999999999,2023-07-26 16:44:22,Debit,Denver,ATM,Sudah Lansia,Doctor,2024-11-04 08:07:45,2
350.14,38.0,1.0,2403.25,2023-03-24 18:50:42,Credit,Los Angeles,Online,Sudah Lansia,Retired,2024-11-04 08:08:40,0
163.94,73.0,1.0,5957.37,2023-08-03 18:49:37,Credit,Virginia Beach,Branch,Orang Tua,Retired,2024-11-04 08:09:51,0
170.53,58.0,1.0,801.0100000000002,2023-02-06 18:59:44,Debit,Oklahoma City,Branch,Anak Muda,Student,2024-11-04 08:09:49,0
262.22,136.0,1.0,5711.71,2023-07-13 17:48:24,Credit,Baltimore,ATM,Orang Tua,Engineer,,2
41.49000000000001,13.0,1.0,928.3299999999999,2023-04-24 16:47:20,Debit,Albuquerque,Online,Anak Muda,Student,2024-11-04 08:12:03,0
121.43,243.0,1.0,7365.28,2023-03-21 16:20:33,Credit,Sacramento,Branch,Orang Tua,Engineer,2024-11-04 08:07:28,2
350.46,165.0,1.0,5839.38,2023-12-08 16:16:02,Debit,Nashville,Branch,Orang Tua,Retired,2024-11-04 08:06:32,2
220.41,155.0,1.0,5116.98,2023-09-04 16:42:49,Credit,El Paso,Online,Orang Dewasa,Engineer,2024-11-04 08:10:04,2
33.45999999999998,111.0,1.0,3641.07,2023-02-20 16:52:03,Debit,Seattle,ATM,Sudah Lansia,Retired,2024-11-04 08:09:12,0
104.79000000000002,223.0,1.0,1352.19,2023-08-07 16:06:32,Debit,Denver,ATM,Sudah Lansia,Doctor,2024-11-04 08:10:07,2
246.27,141.0,1.0,7299.86,2023-12-27 16:48:30,Debit,Fresno,Online,Orang Dewasa,Doctor,2024-11-04 08:10:57,2
48.849999999999994,176.0,1.0,1503.56,2023-12-08 16:45:12,Debit,Dallas,ATM,Anak Muda,Student,2024-11-04 08:07:15,2
332.0,17.0,1.0,5943.13,2023-04-27 16:27:41,Debit,Charlotte,ATM,Sudah Lansia,Retired,2024-11-04 08:07:03,0
118.1,167.0,1.0,895.6599999999999,2023-10-31 16:49:13,Debit,Memphis,Online,Orang Tua,Engineer,2024-11-04 08:09:14,2
84.59,10.0,1.0,5669.1,2023-04-19 16:54:46,Credit,Las Vegas,Branch,Sudah Lansia,Doctor,2024-11-04 08:07:12,0
295.64,82.0,1.0,1061.9600000000005,2023-12-14 17:31:18,Debit,Jacksonville,Online,Anak Muda,Student,2024-11-04 08:10:41,0
514.33,160.0,1.0,1592.94,2023-06-02 16:27:08,Debit,Philadelphia,Branch,Orang Dewasa,Student,2024-11-04 08:12:17,2
94.59000000000003,34.0,1.0,6171.89,2023-12-01 17:04:00,Debit,Washington,Online,Orang Dewasa,Doctor,2024-11-04 08:10:37,0
80.43,157.0,1.0,5987.67,2023-01-04 16:09:43,Debit,Columbus,Branch,Orang Tua,Retired,2024-11-04 08:08:18,2
54.25,37.0,1.0,14783.33,2023-07-31 16:51:50,Debit,Virginia Beach,Online,Sudah Lansia,Doctor,2024-11-04 08:08:53,0
178.88,93.0,4.0,4708.29,2023-06-19 17:31:08,Credit,Dallas,Branch,Sudah Lansia,Retired,2024-11-04 08:12:10,0
518.85,82.0,1.0,1806.0,2023-10-23 18:37:47,Debit,Kansas City,Online,Anak Muda,Student,2024-11-04 08:06:37,1
10.649999999999977,161.0,1.0,13240.72,2023-04-24 16:24:49,Debit,Louisville,Online,Orang Tua,Doctor,2024-11-04 08:10:21,2
198.62,84.0,1.0,1196.0699999999997,,Credit,Tucson,Branch,Orang Dewasa,Student,2024-11-04 08:06:38,0
107.03,73.0,1.0,1408.0699999999997,2023-03-06 18:27:13,Debit,Miami,Branch,Orang Dewasa,Student,2024-11-04 08:12:13,0
139.56999999999996,263.0,3.0,271.77999999999975,2023-11-17 17:59:11,Debit,Fort Worth,ATM,Anak Muda,Student,2024-11-04 08:07:23,2
312.47,148.0,4.0,9419.27,2023-05-02 17:24:26,Debit,Milwaukee,ATM,Orang Tua,,2024-11-04 08:08:05,2
346.11,213.0,1.0,9551.64,2023-01-04 17:00:17,Debit,Dallas,Branch,Orang Tua,Engineer,2024-11-04 08:08:03,2
138.06,159.0,1.0,1070.4700000000003,2023-07-25 17:21:53,Debit,Charlotte,Branch,Orang Tua,Engineer,2024-11-04 08:06:52,2
158.02,120.0,1.0,9374.24,2023-09-20 17:09:14,Debit,New York,ATM,Orang Tua,Engineer,2024-11-04 08:09:57,0
830.01,96.0,1.0,4253.18,2023-07-21 16:43:59,Credit,Chicago,Online,Sudah Lansia,Retired,2024-11-04 08:11:27,1
435.5,112.0,1.0,6981.03,2023-05-15 18:41:05,Debit,Oklahoma City,ATM,Orang Tua,,2024-11-04 08:09:40,0
110.49000000000004,48.0,1.0,10483.93,2023-10-31 17:06:47,Debit,Raleigh,Online,Orang Tua,Doctor,2024-11-04 08:12:20,0
329.4,68.0,1.0,9588.07,2023-12-25 16:30:09,Debit,Denver,Online,Orang Dewasa,Doctor,2024-11-04 08:07:55,0
635.4000000000001,106.0,1.0,1238.1099999999997,2023-09-19 16:55:00,Debit,Denver,ATM,Orang Tua,Doctor,2024-11-04 08:11:45,1
769.97,23.0,1.0,1244.9300000000003,2023-02-16 18:56:44,Debit,San Diego,Branch,Anak Muda,Student,2024-11-04 08:09:51,1
175.07,169.0,1.0,1040.25,2023-09-04 17:46:20,Debit,Colorado Springs,Branch,Orang Dewasa,Student,2024-11-04 08:08:15,2
7.310000000000002,282.0,1.0,5757.67,2023-06-26 16:04:11,Debit,Las Vegas,Branch,Sudah Lansia,Retired,2024-11-04 08:07:15,2
32.54000000000002,183.0,4.0,1544.88,2023-07-04 16:25:35,Debit,Oklahoma City,Online,Orang Dewasa,Student,2024-11-04 08:07:01,2
56.119999999999976,102.0,1.0,8839.67,2023-09-13 18:49:55,Debit,El Paso,ATM,Orang Dewasa,Doctor,2024-11-04 08:09:30,0
424.7,178.0,1.0,6239.89,2023-01-30 17:37:14,Credit,Miami,Online,Orang Tua,Retired,2024-11-04 08:08:25,2
35.73000000000002,87.0,1.0,9073.17,2023-06-12 16:48:03,Debit,Miami,Branch,Sudah Lansia,Doctor,2024-11-04 08:11:09,0
3.4399999999999977,108.0,1.0,7561.33,2023-01-19 17:24:30,Debit,Fort Worth,ATM,Sudah Lansia,Retired,2024-11-04 08:12:20,0
1342.25,235.0,1.0,694.0299999999997,2023-04-28 18:11:55,Credit,Fort Worth,Branch,Anak Muda,Student,2024-11-04 08:08:00,1
139.03,81.0,1.0,2276.57,2023-08-30 18:00:09,Credit,Los Angeles,Online,Orang Tua,Engineer,2024-11-04 08:11:29,0
254.92,169.0,1.0,2791.12,2023-09-18 16:04:06,Credit,San Antonio,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:18,2
115.11000000000001,139.0,1.0,9808.97,2023-05-05 17:34:22,Debit,Albuquerque,Online,Orang Dewasa,Engineer,2024-11-04 08:10:18,2
171.11,171.0,1.0,6324.09,2023-05-15 16:52:24,Debit,San Francisco,ATM,Orang Tua,Retired,2024-11-04 08:08:40,2
168.54,142.0,2.0,13406.0,2023-02-02 16:13:13,Debit,Oklahoma City,ATM,Sudah Lansia,Doctor,2024-11-04 08:08:14,2
408.46,27.999999999999986,1.0,3140.79,2023-03-01 16:17:46,Debit,Raleigh,Branch,Sudah Lansia,Retired,2024-11-04 08:08:20,0
1162.42,45.0,1.0,10357.26,2023-08-23 16:35:42,Credit,Detroit,Online,Orang Dewasa,Doctor,2024-11-04 08:09:09,1
342.17,247.0,1.0,461.8299999999999,2023-12-14 16:09:42,Credit,New York,Branch,Anak Muda,Student,2024-11-04 08:08:32,2
580.71,95.0,1.0,5670.0,2023-09-20 16:37:48,Debit,Philadelphia,ATM,Orang Tua,Engineer,2024-11-04 08:10:54,1
821.54,36.0,1.0,4040.32,2023-08-22 18:11:16,Credit,Atlanta,Branch,Sudah Lansia,Retired,2024-11-04 08:11:57,1
253.47,238.0,1.0,220.51000000000022,2023-06-14 17:07:08,Debit,Atlanta,Branch,Anak Muda,Student,2024-11-04 08:08:12,2
22.810000000000002,75.0,1.0,3634.76,2023-05-29 17:53:03,Debit,New York,Online,Sudah Lansia,Retired,2024-11-04 08:07:59,0
266.57,96.0,1.0,7180.48,2023-07-03 17:56:59,Credit,Boston,Online,Orang Dewasa,Engineer,2024-11-04 08:07:10,0
374.61,37.0,1.0,1389.71,2023-08-29 18:30:36,Credit,Mesa,Online,Sudah Lansia,Retired,2024-11-04 08:11:24,0
339.35,70.0,1.0,5002.7,2023-02-03 16:08:47,Credit,Boston,ATM,Sudah Lansia,Retired,2024-11-04 08:08:17,0
810.36,67.0,1.0,9239.12,2023-01-17 16:59:03,Debit,Columbus,ATM,Anak Muda,Student,2024-11-04 08:07:19,1
9.829999999999984,86.0,1.0,666.4200000000001,2023-07-24 17:04:17,Debit,Memphis,ATM,Anak Muda,Student,2024-11-04 08:09:03,0
135.57,116.0,1.0,11351.64,2023-06-14 17:17:34,Credit,Boston,Branch,Orang Tua,Doctor,2024-11-04 08:11:44,0
340.05,37.0,1.0,7234.15,2023-10-27 17:26:53,Debit,Detroit,ATM,Orang Tua,Engineer,2024-11-04 08:07:43,0
283.45,127.0,1.0,2049.51,2023-10-17 17:24:47,Debit,Colorado Springs,Branch,Orang Dewasa,Engineer,2024-11-04 08:08:51,0
100.99000000000001,114.0,1.0,8865.27,2023-05-29 16:20:29,Debit,New York,ATM,Sudah Lansia,Doctor,2024-11-04 08:09:12,0
90.88,176.0,1.0,3908.47,2023-02-20 16:48:49,Debit,Albuquerque,Branch,Anak Muda,Student,2024-11-04 08:07:13,2
655.1499999999999,264.0,1.0,5587.44,2023-01-02 16:22:54,Debit,Seattle,ATM,Orang Dewasa,Engineer,2024-11-04 08:07:15,2
320.55,118.0,1.0,438.75,2023-05-01 17:11:47,Debit,Milwaukee,Online,Orang Tua,Engineer,2024-11-04 08:08:14,0
41.50999999999999,48.0,1.0,609.6000000000004,2023-10-04 16:47:33,Debit,Phoenix,Online,Orang Dewasa,Student,2024-11-04 08:11:54,0
71.53000000000003,39.0,1.0,2393.73,2023-10-30 16:49:25,Credit,Jacksonville,Branch,Sudah Lansia,Retired,2024-11-04 08:12:00,0
